,V1
1572,dd55352f-1691-11df-97a5-7038c432aabf
1573,dd55352f-1691-11df-97a5-7038c432aabf
1574,dd55352f-1691-11df-97a5-7038c432aabf
1575,dd553e53-1691-11df-97a5-7038c432aabf
1576,dd552fc1-1691-11df-97a5-7038c432aabf
1577,dd553aaf-1691-11df-97a5-7038c432aabf
1578,dd55352f-1691-11df-97a5-7038c432aabf
1579,dd55352f-1691-11df-97a5-7038c432aabf
1580,dd553aaf-1691-11df-97a5-7038c432aabf
1581,dd55352f-1691-11df-97a5-7038c432aabf
1582,dd553aaf-1691-11df-97a5-7038c432aabf
1583,dd553aaf-1691-11df-97a5-7038c432aabf
1584,dd553aaf-1691-11df-97a5-7038c432aabf
1585,dd553c85-1691-11df-97a5-7038c432aabf
1586,dd553355-1691-11df-97a5-7038c432aabf
1587,dd55457a-1691-11df-97a5-7038c432aabf
1588,dd55457a-1691-11df-97a5-7038c432aabf
1589,dd55457a-1691-11df-97a5-7038c432aabf
1590,dd553e53-1691-11df-97a5-7038c432aabf
1591,dd553c85-1691-11df-97a5-7038c432aabf
1592,dd55457a-1691-11df-97a5-7038c432aabf
1593,dd55352f-1691-11df-97a5-7038c432aabf
1594,dd55457a-1691-11df-97a5-7038c432aabf
1595,dd5543ac-1691-11df-97a5-7038c432aabf
1596,dd5538dc-1691-11df-97a5-7038c432aabf
1597,dd554766-1691-11df-97a5-7038c432aabf
1598,dd5536fd-1691-11df-97a5-7038c432aabf
1599,dd552fc1-1691-11df-97a5-7038c432aabf
1600,dd553355-1691-11df-97a5-7038c432aabf
1601,dd5536fd-1691-11df-97a5-7038c432aabf
1602,dd555abf-1691-11df-97a5-7038c432aabf
1603,dd553aaf-1691-11df-97a5-7038c432aabf
1604,dd55401d-1691-11df-97a5-7038c432aabf
1605,dd5541e2-1691-11df-97a5-7038c432aabf
1606,dd5538dc-1691-11df-97a5-7038c432aabf
1607,dd5538dc-1691-11df-97a5-7038c432aabf
1608,dd5538dc-1691-11df-97a5-7038c432aabf
1609,dd55571f-1691-11df-97a5-7038c432aabf
1610,dd5558ed-1691-11df-97a5-7038c432aabf
1611,dd55571f-1691-11df-97a5-7038c432aabf
1612,dd5538dc-1691-11df-97a5-7038c432aabf
1613,dd5558ed-1691-11df-97a5-7038c432aabf
1614,dd5564f0-1691-11df-97a5-7038c432aabf
1615,dd5558ed-1691-11df-97a5-7038c432aabf
1616,dd55571f-1691-11df-97a5-7038c432aabf
1617,dd5564f0-1691-11df-97a5-7038c432aabf
1618,dd5538dc-1691-11df-97a5-7038c432aabf
1619,dd5558ed-1691-11df-97a5-7038c432aabf
1620,dd5564f0-1691-11df-97a5-7038c432aabf
1621,dd555f6c-1691-11df-97a5-7038c432aabf
1622,dd55571f-1691-11df-97a5-7038c432aabf
1623,dd5558ed-1691-11df-97a5-7038c432aabf
1624,dd5564f0-1691-11df-97a5-7038c432aabf
1625,dd55571f-1691-11df-97a5-7038c432aabf
1626,dd5538dc-1691-11df-97a5-7038c432aabf
1627,dd5564f0-1691-11df-97a5-7038c432aabf
1628,dd55571f-1691-11df-97a5-7038c432aabf
1629,dd5558ed-1691-11df-97a5-7038c432aabf
1630,dd555e4a-1691-11df-97a5-7038c432aabf
1631,dd555c84-1691-11df-97a5-7038c432aabf
1632,dd5564f0-1691-11df-97a5-7038c432aabf
1633,dd555e4a-1691-11df-97a5-7038c432aabf
1634,dd5538dc-1691-11df-97a5-7038c432aabf
1635,dd555c84-1691-11df-97a5-7038c432aabf
1636,dd5538dc-1691-11df-97a5-7038c432aabf
1637,dd5564f0-1691-11df-97a5-7038c432aabf
1638,dd553355-1691-11df-97a5-7038c432aabf
1639,dd555e4a-1691-11df-97a5-7038c432aabf
1640,dd55571f-1691-11df-97a5-7038c432aabf
1641,dd555c84-1691-11df-97a5-7038c432aabf
1642,dd555e4a-1691-11df-97a5-7038c432aabf
1643,dd5538dc-1691-11df-97a5-7038c432aabf
1644,dd55352f-1691-11df-97a5-7038c432aabf
1645,dd555e4a-1691-11df-97a5-7038c432aabf
1646,dd555c84-1691-11df-97a5-7038c432aabf
1647,dd556725-1691-11df-97a5-7038c432aabf
1648,dd555c84-1691-11df-97a5-7038c432aabf
1649,dd553c85-1691-11df-97a5-7038c432aabf
1650,dd555e4a-1691-11df-97a5-7038c432aabf
1651,dd555c84-1691-11df-97a5-7038c432aabf
1652,dd5561a5-1691-11df-97a5-7038c432aabf
1653,dd555e4a-1691-11df-97a5-7038c432aabf
1654,dd555c84-1691-11df-97a5-7038c432aabf
1655,dd556087-1691-11df-97a5-7038c432aabf
1656,dd552fc1-1691-11df-97a5-7038c432aabf
1657,dd552fc1-1691-11df-97a5-7038c432aabf
1658,dd552fc1-1691-11df-97a5-7038c432aabf
1659,dd552fc1-1691-11df-97a5-7038c432aabf
1660,dd552fc1-1691-11df-97a5-7038c432aabf
1661,dd55352f-1691-11df-97a5-7038c432aabf
1662,dd55352f-1691-11df-97a5-7038c432aabf
1663,dd55352f-1691-11df-97a5-7038c432aabf
1664,dd55352f-1691-11df-97a5-7038c432aabf
1665,dd55352f-1691-11df-97a5-7038c432aabf
1666,dd55352f-1691-11df-97a5-7038c432aabf
1667,dd55352f-1691-11df-97a5-7038c432aabf
1668,dd5536fd-1691-11df-97a5-7038c432aabf
1669,dd55401d-1691-11df-97a5-7038c432aabf
1670,dd554766-1691-11df-97a5-7038c432aabf
1671,dd5538dc-1691-11df-97a5-7038c432aabf
1672,dd553aaf-1691-11df-97a5-7038c432aabf
1673,dd5538dc-1691-11df-97a5-7038c432aabf
1674,dd5538dc-1691-11df-97a5-7038c432aabf
1675,dd5541e2-1691-11df-97a5-7038c432aabf
1676,dd55401d-1691-11df-97a5-7038c432aabf
1677,dd55401d-1691-11df-97a5-7038c432aabf
1678,dd553355-1691-11df-97a5-7038c432aabf
1679,dd55401d-1691-11df-97a5-7038c432aabf
1680,dd55401d-1691-11df-97a5-7038c432aabf
1681,dd55401d-1691-11df-97a5-7038c432aabf
1682,dd55401d-1691-11df-97a5-7038c432aabf
1683,dd553355-1691-11df-97a5-7038c432aabf
1684,dd553c85-1691-11df-97a5-7038c432aabf
1685,dd55401d-1691-11df-97a5-7038c432aabf
1686,dd553e53-1691-11df-97a5-7038c432aabf
1687,dd55401d-1691-11df-97a5-7038c432aabf
1688,dd5541e2-1691-11df-97a5-7038c432aabf
1689,dd55401d-1691-11df-97a5-7038c432aabf
1690,dd55401d-1691-11df-97a5-7038c432aabf
1691,dd55352f-1691-11df-97a5-7038c432aabf
1692,dd55457a-1691-11df-97a5-7038c432aabf
1693,dd552fc1-1691-11df-97a5-7038c432aabf
1694,dd553355-1691-11df-97a5-7038c432aabf
1695,dd55352f-1691-11df-97a5-7038c432aabf
1696,dd554766-1691-11df-97a5-7038c432aabf
1697,dd5538dc-1691-11df-97a5-7038c432aabf
1698,dd5538dc-1691-11df-97a5-7038c432aabf
1699,dd5536fd-1691-11df-97a5-7038c432aabf
1700,dd553aaf-1691-11df-97a5-7038c432aabf
1701,dd553355-1691-11df-97a5-7038c432aabf
1702,dd5536fd-1691-11df-97a5-7038c432aabf
1703,dd553355-1691-11df-97a5-7038c432aabf
1704,dd553aaf-1691-11df-97a5-7038c432aabf
1705,dd553aaf-1691-11df-97a5-7038c432aabf
1706,dd5536fd-1691-11df-97a5-7038c432aabf
1707,dd5536fd-1691-11df-97a5-7038c432aabf
1708,dd553aaf-1691-11df-97a5-7038c432aabf
1709,dd5536fd-1691-11df-97a5-7038c432aabf
1710,dd553aaf-1691-11df-97a5-7038c432aabf
1711,dd553aaf-1691-11df-97a5-7038c432aabf
1712,dd55352f-1691-11df-97a5-7038c432aabf
1713,dd5541e2-1691-11df-97a5-7038c432aabf
1714,dd553aaf-1691-11df-97a5-7038c432aabf
1715,dd55352f-1691-11df-97a5-7038c432aabf
1716,dd55352f-1691-11df-97a5-7038c432aabf
1717,dd553aaf-1691-11df-97a5-7038c432aabf
1718,dd553aaf-1691-11df-97a5-7038c432aabf
1719,dd552fc1-1691-11df-97a5-7038c432aabf
1720,dd5536fd-1691-11df-97a5-7038c432aabf
1721,dd55401d-1691-11df-97a5-7038c432aabf
1722,dd5538dc-1691-11df-97a5-7038c432aabf
1723,dd553aaf-1691-11df-97a5-7038c432aabf
1724,dd55352f-1691-11df-97a5-7038c432aabf
1725,dd55457a-1691-11df-97a5-7038c432aabf
1726,dd554766-1691-11df-97a5-7038c432aabf
1727,dd553e53-1691-11df-97a5-7038c432aabf
1728,dd553c85-1691-11df-97a5-7038c432aabf
1729,dd5543ac-1691-11df-97a5-7038c432aabf
1730,dd552fc1-1691-11df-97a5-7038c432aabf
1731,dd552fc1-1691-11df-97a5-7038c432aabf
1732,dd5558ed-1691-11df-97a5-7038c432aabf
1733,dd5536fd-1691-11df-97a5-7038c432aabf
1734,dd553e53-1691-11df-97a5-7038c432aabf
1735,dd5538dc-1691-11df-97a5-7038c432aabf
1736,dd553e53-1691-11df-97a5-7038c432aabf
1737,dd55571f-1691-11df-97a5-7038c432aabf
1738,dd55401d-1691-11df-97a5-7038c432aabf
1739,dd553c85-1691-11df-97a5-7038c432aabf
1740,dd553c85-1691-11df-97a5-7038c432aabf
1741,dd555e4a-1691-11df-97a5-7038c432aabf
1742,dd553c85-1691-11df-97a5-7038c432aabf
1743,dd553aaf-1691-11df-97a5-7038c432aabf
1744,dd55457a-1691-11df-97a5-7038c432aabf
1745,dd553c85-1691-11df-97a5-7038c432aabf
1746,dd55457a-1691-11df-97a5-7038c432aabf
1747,dd5541e2-1691-11df-97a5-7038c432aabf
1748,dd553c85-1691-11df-97a5-7038c432aabf
1749,dd55457a-1691-11df-97a5-7038c432aabf
1750,dd554766-1691-11df-97a5-7038c432aabf
1751,dd5561a5-1691-11df-97a5-7038c432aabf
1752,dd553c85-1691-11df-97a5-7038c432aabf
1753,dd55352f-1691-11df-97a5-7038c432aabf
1754,dd5541e2-1691-11df-97a5-7038c432aabf
1755,dd55457a-1691-11df-97a5-7038c432aabf
1756,dd553c85-1691-11df-97a5-7038c432aabf
1757,dd55457a-1691-11df-97a5-7038c432aabf
1758,dd553c85-1691-11df-97a5-7038c432aabf
1759,dd55457a-1691-11df-97a5-7038c432aabf
1760,dd55457a-1691-11df-97a5-7038c432aabf
1761,dd553c85-1691-11df-97a5-7038c432aabf
1762,dd5563d6-1691-11df-97a5-7038c432aabf
1763,dd5564f0-1691-11df-97a5-7038c432aabf
1764,dd556725-1691-11df-97a5-7038c432aabf
1765,dd553355-1691-11df-97a5-7038c432aabf
1766,dd555f6c-1691-11df-97a5-7038c432aabf
1767,dd555abf-1691-11df-97a5-7038c432aabf
1768,dd555c84-1691-11df-97a5-7038c432aabf
1769,dd553c85-1691-11df-97a5-7038c432aabf
1770,dd553355-1691-11df-97a5-7038c432aabf
1771,dd553aaf-1691-11df-97a5-7038c432aabf
1772,dd553e53-1691-11df-97a5-7038c432aabf
1773,dd55457a-1691-11df-97a5-7038c432aabf
1774,dd552fc1-1691-11df-97a5-7038c432aabf
1775,dd5543ac-1691-11df-97a5-7038c432aabf
1776,dd55401d-1691-11df-97a5-7038c432aabf
1777,dd552fc1-1691-11df-97a5-7038c432aabf
1778,dd553355-1691-11df-97a5-7038c432aabf
1779,dd552fc1-1691-11df-97a5-7038c432aabf
1780,dd552fc1-1691-11df-97a5-7038c432aabf
1781,dd5541e2-1691-11df-97a5-7038c432aabf
1782,dd552fc1-1691-11df-97a5-7038c432aabf
1783,dd552fc1-1691-11df-97a5-7038c432aabf
1784,dd552fc1-1691-11df-97a5-7038c432aabf
1785,dd552fc1-1691-11df-97a5-7038c432aabf
1786,dd5536fd-1691-11df-97a5-7038c432aabf
1787,dd55352f-1691-11df-97a5-7038c432aabf
1788,dd5536fd-1691-11df-97a5-7038c432aabf
1789,dd55352f-1691-11df-97a5-7038c432aabf
1790,dd553355-1691-11df-97a5-7038c432aabf
1791,dd552fc1-1691-11df-97a5-7038c432aabf
1792,dd5538dc-1691-11df-97a5-7038c432aabf
1793,dd5538dc-1691-11df-97a5-7038c432aabf
1794,dd55352f-1691-11df-97a5-7038c432aabf
1795,dd5538dc-1691-11df-97a5-7038c432aabf
1796,dd552fc1-1691-11df-97a5-7038c432aabf
1797,dd5536fd-1691-11df-97a5-7038c432aabf
1798,dd55401d-1691-11df-97a5-7038c432aabf
1799,dd554766-1691-11df-97a5-7038c432aabf
1800,dd554766-1691-11df-97a5-7038c432aabf
1801,dd55457a-1691-11df-97a5-7038c432aabf
1802,dd554766-1691-11df-97a5-7038c432aabf
1803,dd554766-1691-11df-97a5-7038c432aabf
1804,dd555e4a-1691-11df-97a5-7038c432aabf
1805,dd554766-1691-11df-97a5-7038c432aabf
1806,dd5558ed-1691-11df-97a5-7038c432aabf
1807,dd556087-1691-11df-97a5-7038c432aabf
1808,dd553355-1691-11df-97a5-7038c432aabf
1809,dd5541e2-1691-11df-97a5-7038c432aabf
1810,dd553355-1691-11df-97a5-7038c432aabf
1811,dd55571f-1691-11df-97a5-7038c432aabf
1812,dd5558ed-1691-11df-97a5-7038c432aabf
1813,dd55352f-1691-11df-97a5-7038c432aabf
1814,dd55352f-1691-11df-97a5-7038c432aabf
1815,dd5538dc-1691-11df-97a5-7038c432aabf
1816,dd555e4a-1691-11df-97a5-7038c432aabf
1817,dd55352f-1691-11df-97a5-7038c432aabf
1818,dd553e53-1691-11df-97a5-7038c432aabf
1819,dd55352f-1691-11df-97a5-7038c432aabf
1820,dd55352f-1691-11df-97a5-7038c432aabf
1821,dd5541e2-1691-11df-97a5-7038c432aabf
1822,dd55571f-1691-11df-97a5-7038c432aabf
1823,dd555e4a-1691-11df-97a5-7038c432aabf
1824,dd55352f-1691-11df-97a5-7038c432aabf
1825,dd5541e2-1691-11df-97a5-7038c432aabf
1826,dd55352f-1691-11df-97a5-7038c432aabf
1827,dd55571f-1691-11df-97a5-7038c432aabf
1828,dd555e4a-1691-11df-97a5-7038c432aabf
1829,dd5543ac-1691-11df-97a5-7038c432aabf
1830,dd55571f-1691-11df-97a5-7038c432aabf
1831,dd55352f-1691-11df-97a5-7038c432aabf
1832,dd5541e2-1691-11df-97a5-7038c432aabf
1833,dd555e4a-1691-11df-97a5-7038c432aabf
1834,dd555c84-1691-11df-97a5-7038c432aabf
1835,dd55571f-1691-11df-97a5-7038c432aabf
1836,dd5541e2-1691-11df-97a5-7038c432aabf
1837,dd555e4a-1691-11df-97a5-7038c432aabf
1838,dd55571f-1691-11df-97a5-7038c432aabf
1839,dd5541e2-1691-11df-97a5-7038c432aabf
1840,dd555e4a-1691-11df-97a5-7038c432aabf
1841,dd55571f-1691-11df-97a5-7038c432aabf
1842,dd553355-1691-11df-97a5-7038c432aabf
1843,dd5541e2-1691-11df-97a5-7038c432aabf
1844,dd55571f-1691-11df-97a5-7038c432aabf
1845,dd555e4a-1691-11df-97a5-7038c432aabf
1846,dd5541e2-1691-11df-97a5-7038c432aabf
1847,dd55401d-1691-11df-97a5-7038c432aabf
1848,dd555e4a-1691-11df-97a5-7038c432aabf
1849,dd555e4a-1691-11df-97a5-7038c432aabf
1850,dd5541e2-1691-11df-97a5-7038c432aabf
1851,dd55457a-1691-11df-97a5-7038c432aabf
1852,dd552fc1-1691-11df-97a5-7038c432aabf
1853,dd553aaf-1691-11df-97a5-7038c432aabf
1854,dd5541e2-1691-11df-97a5-7038c432aabf
1855,dd55401d-1691-11df-97a5-7038c432aabf
1856,dd55401d-1691-11df-97a5-7038c432aabf
1857,dd55401d-1691-11df-97a5-7038c432aabf
1858,dd553e53-1691-11df-97a5-7038c432aabf
1859,dd554766-1691-11df-97a5-7038c432aabf
1860,dd553aaf-1691-11df-97a5-7038c432aabf
1861,dd553c85-1691-11df-97a5-7038c432aabf
1862,dd5541e2-1691-11df-97a5-7038c432aabf
1863,dd55401d-1691-11df-97a5-7038c432aabf
1864,dd555abf-1691-11df-97a5-7038c432aabf
1865,dd553e53-1691-11df-97a5-7038c432aabf
1866,dd55401d-1691-11df-97a5-7038c432aabf
1867,dd553e53-1691-11df-97a5-7038c432aabf
1868,dd555abf-1691-11df-97a5-7038c432aabf
1869,dd5538dc-1691-11df-97a5-7038c432aabf
1870,dd55401d-1691-11df-97a5-7038c432aabf
1871,dd555abf-1691-11df-97a5-7038c432aabf
1872,dd553e53-1691-11df-97a5-7038c432aabf
1873,dd555abf-1691-11df-97a5-7038c432aabf
1874,dd553e53-1691-11df-97a5-7038c432aabf
1875,dd55401d-1691-11df-97a5-7038c432aabf
1876,dd555abf-1691-11df-97a5-7038c432aabf
1877,dd5536fd-1691-11df-97a5-7038c432aabf
1878,dd555abf-1691-11df-97a5-7038c432aabf
1879,dd553e53-1691-11df-97a5-7038c432aabf
1880,dd556087-1691-11df-97a5-7038c432aabf
1881,dd555abf-1691-11df-97a5-7038c432aabf
1882,dd553e53-1691-11df-97a5-7038c432aabf
1883,dd555abf-1691-11df-97a5-7038c432aabf
1884,dd553e53-1691-11df-97a5-7038c432aabf
1885,dd553c85-1691-11df-97a5-7038c432aabf
1886,dd555abf-1691-11df-97a5-7038c432aabf
1887,dd553e53-1691-11df-97a5-7038c432aabf
1888,dd555abf-1691-11df-97a5-7038c432aabf
1889,dd556606-1691-11df-97a5-7038c432aabf
1890,dd552fc1-1691-11df-97a5-7038c432aabf
1891,dd555f6c-1691-11df-97a5-7038c432aabf
1892,dd553e53-1691-11df-97a5-7038c432aabf
1893,dd5564f0-1691-11df-97a5-7038c432aabf
1894,dd556606-1691-11df-97a5-7038c432aabf
1895,dd553355-1691-11df-97a5-7038c432aabf
1896,dd555f6c-1691-11df-97a5-7038c432aabf
1897,dd553aaf-1691-11df-97a5-7038c432aabf
1898,dd556606-1691-11df-97a5-7038c432aabf
1899,dd5562bb-1691-11df-97a5-7038c432aabf
1900,dd556606-1691-11df-97a5-7038c432aabf
1901,dd556606-1691-11df-97a5-7038c432aabf
1902,dd553355-1691-11df-97a5-7038c432aabf
1903,dd556606-1691-11df-97a5-7038c432aabf
1904,dd5561a5-1691-11df-97a5-7038c432aabf
1905,dd556606-1691-11df-97a5-7038c432aabf
1906,dd5561a5-1691-11df-97a5-7038c432aabf
1907,dd556606-1691-11df-97a5-7038c432aabf
1908,dd5561a5-1691-11df-97a5-7038c432aabf
1909,dd556dcb-1691-11df-97a5-7038c432aabf
1910,dd5563d6-1691-11df-97a5-7038c432aabf
1911,dd556606-1691-11df-97a5-7038c432aabf
1912,dd5561a5-1691-11df-97a5-7038c432aabf
1913,dd5561a5-1691-11df-97a5-7038c432aabf
1914,dd55352f-1691-11df-97a5-7038c432aabf
1915,dd5561a5-1691-11df-97a5-7038c432aabf
1916,dd5561a5-1691-11df-97a5-7038c432aabf
1917,dd55683b-1691-11df-97a5-7038c432aabf
1918,dd5536fd-1691-11df-97a5-7038c432aabf
1919,dd55683b-1691-11df-97a5-7038c432aabf
1920,dd556b89-1691-11df-97a5-7038c432aabf
1921,dd556955-1691-11df-97a5-7038c432aabf
1922,dd556955-1691-11df-97a5-7038c432aabf
1923,dd55683b-1691-11df-97a5-7038c432aabf
1924,dd556a73-1691-11df-97a5-7038c432aabf
1925,dd55683b-1691-11df-97a5-7038c432aabf
1926,dd55683b-1691-11df-97a5-7038c432aabf
1927,dd55352f-1691-11df-97a5-7038c432aabf
1928,dd556725-1691-11df-97a5-7038c432aabf
1929,dd557476-1691-11df-97a5-7038c432aabf
1930,dd556725-1691-11df-97a5-7038c432aabf
1931,dd556725-1691-11df-97a5-7038c432aabf
1932,dd553c85-1691-11df-97a5-7038c432aabf
1933,dd55401d-1691-11df-97a5-7038c432aabf
1934,dd5536fd-1691-11df-97a5-7038c432aabf
1935,dd5538dc-1691-11df-97a5-7038c432aabf
1936,dd552fc1-1691-11df-97a5-7038c432aabf
1937,dd553e53-1691-11df-97a5-7038c432aabf
1938,dd553355-1691-11df-97a5-7038c432aabf
1939,dd553355-1691-11df-97a5-7038c432aabf
1940,dd553355-1691-11df-97a5-7038c432aabf
1941,dd55352f-1691-11df-97a5-7038c432aabf
1942,dd5536fd-1691-11df-97a5-7038c432aabf
1943,dd55457a-1691-11df-97a5-7038c432aabf
1944,dd55352f-1691-11df-97a5-7038c432aabf
1945,dd554766-1691-11df-97a5-7038c432aabf
1946,dd55352f-1691-11df-97a5-7038c432aabf
1947,dd555abf-1691-11df-97a5-7038c432aabf
1948,dd5543ac-1691-11df-97a5-7038c432aabf
1949,dd553c85-1691-11df-97a5-7038c432aabf
1950,dd5541e2-1691-11df-97a5-7038c432aabf
1951,dd552fc1-1691-11df-97a5-7038c432aabf
1952,dd555f6c-1691-11df-97a5-7038c432aabf
1953,dd55571f-1691-11df-97a5-7038c432aabf
1954,dd55352f-1691-11df-97a5-7038c432aabf
1955,dd553aaf-1691-11df-97a5-7038c432aabf
1956,dd555abf-1691-11df-97a5-7038c432aabf
1957,dd552fc1-1691-11df-97a5-7038c432aabf
1958,dd5541e2-1691-11df-97a5-7038c432aabf
1959,dd5541e2-1691-11df-97a5-7038c432aabf
1960,dd555c84-1691-11df-97a5-7038c432aabf
1961,dd55401d-1691-11df-97a5-7038c432aabf
1962,dd553e53-1691-11df-97a5-7038c432aabf
1963,dd5536fd-1691-11df-97a5-7038c432aabf
1964,dd553355-1691-11df-97a5-7038c432aabf
1965,dd55352f-1691-11df-97a5-7038c432aabf
1966,dd55401d-1691-11df-97a5-7038c432aabf
1967,dd55457a-1691-11df-97a5-7038c432aabf
1968,dd55401d-1691-11df-97a5-7038c432aabf
1969,dd55352f-1691-11df-97a5-7038c432aabf
1970,dd55352f-1691-11df-97a5-7038c432aabf
1971,dd55352f-1691-11df-97a5-7038c432aabf
1972,dd55352f-1691-11df-97a5-7038c432aabf
1973,dd55352f-1691-11df-97a5-7038c432aabf
1974,dd5538dc-1691-11df-97a5-7038c432aabf
1975,dd553e53-1691-11df-97a5-7038c432aabf
1976,dd552fc1-1691-11df-97a5-7038c432aabf
1977,dd5541e2-1691-11df-97a5-7038c432aabf
1978,dd553c85-1691-11df-97a5-7038c432aabf
1979,dd5536fd-1691-11df-97a5-7038c432aabf
1980,dd552fc1-1691-11df-97a5-7038c432aabf
1981,dd553aaf-1691-11df-97a5-7038c432aabf
1982,dd553355-1691-11df-97a5-7038c432aabf
1983,dd5536fd-1691-11df-97a5-7038c432aabf
1984,dd5538dc-1691-11df-97a5-7038c432aabf
1985,dd554766-1691-11df-97a5-7038c432aabf
1986,dd5543ac-1691-11df-97a5-7038c432aabf
1987,dd55457a-1691-11df-97a5-7038c432aabf
1988,dd5538dc-1691-11df-97a5-7038c432aabf
1989,dd553aaf-1691-11df-97a5-7038c432aabf
1990,dd552fc1-1691-11df-97a5-7038c432aabf
1991,dd555abf-1691-11df-97a5-7038c432aabf
1992,dd552fc1-1691-11df-97a5-7038c432aabf
1993,dd552fc1-1691-11df-97a5-7038c432aabf
1994,dd555abf-1691-11df-97a5-7038c432aabf
1995,dd552fc1-1691-11df-97a5-7038c432aabf
1996,dd555abf-1691-11df-97a5-7038c432aabf
1997,dd554766-1691-11df-97a5-7038c432aabf
1998,dd5558ed-1691-11df-97a5-7038c432aabf
1999,dd553355-1691-11df-97a5-7038c432aabf
2000,dd552fc1-1691-11df-97a5-7038c432aabf
2001,dd555f6c-1691-11df-97a5-7038c432aabf
2002,dd556087-1691-11df-97a5-7038c432aabf
2003,dd555f6c-1691-11df-97a5-7038c432aabf
2004,dd556087-1691-11df-97a5-7038c432aabf
2005,dd555f6c-1691-11df-97a5-7038c432aabf
2006,dd556087-1691-11df-97a5-7038c432aabf
2007,dd5563d6-1691-11df-97a5-7038c432aabf
2008,dd5562bb-1691-11df-97a5-7038c432aabf
2009,dd555f6c-1691-11df-97a5-7038c432aabf
2010,dd556087-1691-11df-97a5-7038c432aabf
2011,dd555f6c-1691-11df-97a5-7038c432aabf
2012,dd556087-1691-11df-97a5-7038c432aabf
2013,dd553c85-1691-11df-97a5-7038c432aabf
2014,dd555f6c-1691-11df-97a5-7038c432aabf
2015,dd555e4a-1691-11df-97a5-7038c432aabf
2016,dd555f6c-1691-11df-97a5-7038c432aabf
2017,dd553c85-1691-11df-97a5-7038c432aabf
2018,dd553355-1691-11df-97a5-7038c432aabf
2019,dd55352f-1691-11df-97a5-7038c432aabf
2020,dd5536fd-1691-11df-97a5-7038c432aabf
2021,dd553355-1691-11df-97a5-7038c432aabf
2022,dd553aaf-1691-11df-97a5-7038c432aabf
2023,dd55401d-1691-11df-97a5-7038c432aabf
2024,dd554766-1691-11df-97a5-7038c432aabf
2025,dd55352f-1691-11df-97a5-7038c432aabf
2026,dd55352f-1691-11df-97a5-7038c432aabf
2027,dd553aaf-1691-11df-97a5-7038c432aabf
2028,dd552fc1-1691-11df-97a5-7038c432aabf
2029,dd553c85-1691-11df-97a5-7038c432aabf
2030,dd552fc1-1691-11df-97a5-7038c432aabf
2031,dd552fc1-1691-11df-97a5-7038c432aabf
2032,dd552fc1-1691-11df-97a5-7038c432aabf
2033,dd5538dc-1691-11df-97a5-7038c432aabf
2034,dd552fc1-1691-11df-97a5-7038c432aabf
2035,dd55457a-1691-11df-97a5-7038c432aabf
2036,dd552fc1-1691-11df-97a5-7038c432aabf
2037,dd55571f-1691-11df-97a5-7038c432aabf
2038,dd552fc1-1691-11df-97a5-7038c432aabf
2039,dd5536fd-1691-11df-97a5-7038c432aabf
2040,dd553e53-1691-11df-97a5-7038c432aabf
2041,dd5536fd-1691-11df-97a5-7038c432aabf
2042,dd552fc1-1691-11df-97a5-7038c432aabf
2043,dd553aaf-1691-11df-97a5-7038c432aabf
2044,dd5558ed-1691-11df-97a5-7038c432aabf
2045,dd5536fd-1691-11df-97a5-7038c432aabf
2046,dd5536fd-1691-11df-97a5-7038c432aabf
2047,dd5541e2-1691-11df-97a5-7038c432aabf
2048,dd5536fd-1691-11df-97a5-7038c432aabf
2049,dd553355-1691-11df-97a5-7038c432aabf
2050,dd5536fd-1691-11df-97a5-7038c432aabf
2051,dd553e53-1691-11df-97a5-7038c432aabf
2052,dd555c84-1691-11df-97a5-7038c432aabf
2053,dd552fc1-1691-11df-97a5-7038c432aabf
2054,dd556087-1691-11df-97a5-7038c432aabf
2055,dd5562bb-1691-11df-97a5-7038c432aabf
2056,dd5561a5-1691-11df-97a5-7038c432aabf
2057,dd5538dc-1691-11df-97a5-7038c432aabf
2058,dd55352f-1691-11df-97a5-7038c432aabf
2059,dd55352f-1691-11df-97a5-7038c432aabf
2060,dd55352f-1691-11df-97a5-7038c432aabf
2061,dd55352f-1691-11df-97a5-7038c432aabf
2062,dd554766-1691-11df-97a5-7038c432aabf
2063,dd55352f-1691-11df-97a5-7038c432aabf
2064,dd55352f-1691-11df-97a5-7038c432aabf
2065,dd55352f-1691-11df-97a5-7038c432aabf
2066,dd55352f-1691-11df-97a5-7038c432aabf
2067,dd553355-1691-11df-97a5-7038c432aabf
2068,dd555abf-1691-11df-97a5-7038c432aabf
2069,dd552fc1-1691-11df-97a5-7038c432aabf
2070,dd552fc1-1691-11df-97a5-7038c432aabf
2071,dd555abf-1691-11df-97a5-7038c432aabf
2072,dd553355-1691-11df-97a5-7038c432aabf
2073,dd555abf-1691-11df-97a5-7038c432aabf
2074,dd555abf-1691-11df-97a5-7038c432aabf
2075,dd555abf-1691-11df-97a5-7038c432aabf
2076,dd555abf-1691-11df-97a5-7038c432aabf
2077,dd555abf-1691-11df-97a5-7038c432aabf
2078,dd55352f-1691-11df-97a5-7038c432aabf
2079,dd553e53-1691-11df-97a5-7038c432aabf
2080,dd553e53-1691-11df-97a5-7038c432aabf
2081,dd552fc1-1691-11df-97a5-7038c432aabf
2082,dd553e53-1691-11df-97a5-7038c432aabf
2083,dd553e53-1691-11df-97a5-7038c432aabf
