,x
1576,dd552fc1-1691-11df-97a5-7038c432aabf
1577,dd553e53-1691-11df-97a5-7038c432aabf
1578,dd553aaf-1691-11df-97a5-7038c432aabf
1579,dd553aaf-1691-11df-97a5-7038c432aabf
1580,dd55571f-1691-11df-97a5-7038c432aabf
1581,dd553e53-1691-11df-97a5-7038c432aabf
1582,dd55352f-1691-11df-97a5-7038c432aabf
1583,dd5536fd-1691-11df-97a5-7038c432aabf
1584,dd553355-1691-11df-97a5-7038c432aabf
1585,dd55401d-1691-11df-97a5-7038c432aabf
1586,dd55571f-1691-11df-97a5-7038c432aabf
1587,dd553c85-1691-11df-97a5-7038c432aabf
1588,dd553e53-1691-11df-97a5-7038c432aabf
1589,dd554766-1691-11df-97a5-7038c432aabf
1590,dd5536fd-1691-11df-97a5-7038c432aabf
1591,dd5536fd-1691-11df-97a5-7038c432aabf
1592,dd5536fd-1691-11df-97a5-7038c432aabf
1593,dd5558ed-1691-11df-97a5-7038c432aabf
1594,dd555e4a-1691-11df-97a5-7038c432aabf
1595,dd5536fd-1691-11df-97a5-7038c432aabf
1596,dd5536fd-1691-11df-97a5-7038c432aabf
1597,dd553355-1691-11df-97a5-7038c432aabf
1598,dd553355-1691-11df-97a5-7038c432aabf
1599,dd553355-1691-11df-97a5-7038c432aabf
1600,dd5541e2-1691-11df-97a5-7038c432aabf
1601,dd55352f-1691-11df-97a5-7038c432aabf
1602,dd55352f-1691-11df-97a5-7038c432aabf
1603,dd55352f-1691-11df-97a5-7038c432aabf
1604,dd553c85-1691-11df-97a5-7038c432aabf
1605,dd55352f-1691-11df-97a5-7038c432aabf
1606,dd55352f-1691-11df-97a5-7038c432aabf
1607,dd55352f-1691-11df-97a5-7038c432aabf
1608,dd55352f-1691-11df-97a5-7038c432aabf
1609,dd5538dc-1691-11df-97a5-7038c432aabf
1610,dd55401d-1691-11df-97a5-7038c432aabf
1611,dd55352f-1691-11df-97a5-7038c432aabf
1612,dd5543ac-1691-11df-97a5-7038c432aabf
1613,dd556087-1691-11df-97a5-7038c432aabf
1614,dd5543ac-1691-11df-97a5-7038c432aabf
1615,dd554766-1691-11df-97a5-7038c432aabf
1616,dd55457a-1691-11df-97a5-7038c432aabf
1617,dd55457a-1691-11df-97a5-7038c432aabf
1618,dd5558ed-1691-11df-97a5-7038c432aabf
1619,dd55457a-1691-11df-97a5-7038c432aabf
1620,dd5563d6-1691-11df-97a5-7038c432aabf
1621,dd55457a-1691-11df-97a5-7038c432aabf
1622,dd55457a-1691-11df-97a5-7038c432aabf
1623,dd55457a-1691-11df-97a5-7038c432aabf
1624,dd55457a-1691-11df-97a5-7038c432aabf
1625,dd553c85-1691-11df-97a5-7038c432aabf
1626,dd553aaf-1691-11df-97a5-7038c432aabf
1627,dd553e53-1691-11df-97a5-7038c432aabf
1628,dd553e53-1691-11df-97a5-7038c432aabf
1629,dd55352f-1691-11df-97a5-7038c432aabf
1630,dd552fc1-1691-11df-97a5-7038c432aabf
1631,dd553c85-1691-11df-97a5-7038c432aabf
1632,dd5561a5-1691-11df-97a5-7038c432aabf
1633,dd5563d6-1691-11df-97a5-7038c432aabf
1634,dd556606-1691-11df-97a5-7038c432aabf
1635,dd553355-1691-11df-97a5-7038c432aabf
1636,dd556955-1691-11df-97a5-7038c432aabf
1637,dd556ca8-1691-11df-97a5-7038c432aabf
1638,dd556dcb-1691-11df-97a5-7038c432aabf
1639,dd55352f-1691-11df-97a5-7038c432aabf
1640,dd552fc1-1691-11df-97a5-7038c432aabf
1641,dd553aaf-1691-11df-97a5-7038c432aabf
1642,dd553c85-1691-11df-97a5-7038c432aabf
1643,dd556b89-1691-11df-97a5-7038c432aabf
1644,dd55352f-1691-11df-97a5-7038c432aabf
1645,dd55352f-1691-11df-97a5-7038c432aabf
1646,dd55352f-1691-11df-97a5-7038c432aabf
1647,dd55352f-1691-11df-97a5-7038c432aabf
1648,dd55352f-1691-11df-97a5-7038c432aabf
1649,dd55352f-1691-11df-97a5-7038c432aabf
1650,dd55352f-1691-11df-97a5-7038c432aabf
1651,dd55352f-1691-11df-97a5-7038c432aabf
1652,dd55352f-1691-11df-97a5-7038c432aabf
1653,dd55352f-1691-11df-97a5-7038c432aabf
1654,dd552fc1-1691-11df-97a5-7038c432aabf
1655,dd553c85-1691-11df-97a5-7038c432aabf
1656,dd553aaf-1691-11df-97a5-7038c432aabf
1657,dd555abf-1691-11df-97a5-7038c432aabf
1658,dd5541e2-1691-11df-97a5-7038c432aabf
1659,dd5541e2-1691-11df-97a5-7038c432aabf
1660,dd5558ed-1691-11df-97a5-7038c432aabf
1661,dd5541e2-1691-11df-97a5-7038c432aabf
1662,dd5538dc-1691-11df-97a5-7038c432aabf
1663,dd5541e2-1691-11df-97a5-7038c432aabf
1664,dd55401d-1691-11df-97a5-7038c432aabf
1665,dd552fc1-1691-11df-97a5-7038c432aabf
1666,dd5541e2-1691-11df-97a5-7038c432aabf
1667,dd5538dc-1691-11df-97a5-7038c432aabf
1668,dd55401d-1691-11df-97a5-7038c432aabf
1669,dd5541e2-1691-11df-97a5-7038c432aabf
1670,dd5541e2-1691-11df-97a5-7038c432aabf
1671,dd5541e2-1691-11df-97a5-7038c432aabf
1672,dd55401d-1691-11df-97a5-7038c432aabf
1673,dd5541e2-1691-11df-97a5-7038c432aabf
1674,dd55401d-1691-11df-97a5-7038c432aabf
1675,dd555c84-1691-11df-97a5-7038c432aabf
1676,dd554766-1691-11df-97a5-7038c432aabf
1677,dd554766-1691-11df-97a5-7038c432aabf
1678,dd554766-1691-11df-97a5-7038c432aabf
1679,dd552fc1-1691-11df-97a5-7038c432aabf
1680,dd5564f0-1691-11df-97a5-7038c432aabf
1681,dd556606-1691-11df-97a5-7038c432aabf
1682,dd552fc1-1691-11df-97a5-7038c432aabf
1683,dd5538dc-1691-11df-97a5-7038c432aabf
1684,dd55352f-1691-11df-97a5-7038c432aabf
1685,dd55352f-1691-11df-97a5-7038c432aabf
1686,dd553355-1691-11df-97a5-7038c432aabf
1687,dd55352f-1691-11df-97a5-7038c432aabf
1688,dd553355-1691-11df-97a5-7038c432aabf
1689,dd553aaf-1691-11df-97a5-7038c432aabf
1690,dd5536fd-1691-11df-97a5-7038c432aabf
1691,dd553355-1691-11df-97a5-7038c432aabf
1692,dd553aaf-1691-11df-97a5-7038c432aabf
1693,dd5543ac-1691-11df-97a5-7038c432aabf
1694,dd5563d6-1691-11df-97a5-7038c432aabf
1695,dd5536fd-1691-11df-97a5-7038c432aabf
1696,dd553aaf-1691-11df-97a5-7038c432aabf
1697,dd5543ac-1691-11df-97a5-7038c432aabf
1698,dd5536fd-1691-11df-97a5-7038c432aabf
1699,dd553aaf-1691-11df-97a5-7038c432aabf
1700,dd5543ac-1691-11df-97a5-7038c432aabf
1701,dd5543ac-1691-11df-97a5-7038c432aabf
1702,dd55683b-1691-11df-97a5-7038c432aabf
1703,dd5536fd-1691-11df-97a5-7038c432aabf
1704,dd5543ac-1691-11df-97a5-7038c432aabf
1705,dd5543ac-1691-11df-97a5-7038c432aabf
1706,dd5536fd-1691-11df-97a5-7038c432aabf
1707,dd5543ac-1691-11df-97a5-7038c432aabf
1708,dd552fc1-1691-11df-97a5-7038c432aabf
1709,dd5558ed-1691-11df-97a5-7038c432aabf
1710,dd553355-1691-11df-97a5-7038c432aabf
1711,dd553355-1691-11df-97a5-7038c432aabf
1712,dd553355-1691-11df-97a5-7038c432aabf
1713,dd5538dc-1691-11df-97a5-7038c432aabf
1714,dd55352f-1691-11df-97a5-7038c432aabf
1715,dd55401d-1691-11df-97a5-7038c432aabf
1716,dd55401d-1691-11df-97a5-7038c432aabf
1717,dd5536fd-1691-11df-97a5-7038c432aabf
1718,dd55401d-1691-11df-97a5-7038c432aabf
1719,dd55401d-1691-11df-97a5-7038c432aabf
1720,dd5558ed-1691-11df-97a5-7038c432aabf
1721,dd5541e2-1691-11df-97a5-7038c432aabf
1722,dd5541e2-1691-11df-97a5-7038c432aabf
1723,dd55401d-1691-11df-97a5-7038c432aabf
1724,dd55571f-1691-11df-97a5-7038c432aabf
1725,dd5541e2-1691-11df-97a5-7038c432aabf
1726,dd55401d-1691-11df-97a5-7038c432aabf
1727,dd553c85-1691-11df-97a5-7038c432aabf
1728,dd55571f-1691-11df-97a5-7038c432aabf
1729,dd5541e2-1691-11df-97a5-7038c432aabf
1730,dd554766-1691-11df-97a5-7038c432aabf
1731,dd554766-1691-11df-97a5-7038c432aabf
1732,dd55571f-1691-11df-97a5-7038c432aabf
1733,dd5541e2-1691-11df-97a5-7038c432aabf
1734,dd554766-1691-11df-97a5-7038c432aabf
1735,dd55571f-1691-11df-97a5-7038c432aabf
1736,dd5541e2-1691-11df-97a5-7038c432aabf
1737,dd55571f-1691-11df-97a5-7038c432aabf
1738,dd5543ac-1691-11df-97a5-7038c432aabf
1739,dd5543ac-1691-11df-97a5-7038c432aabf
1740,dd5543ac-1691-11df-97a5-7038c432aabf
1741,dd5543ac-1691-11df-97a5-7038c432aabf
1742,dd554766-1691-11df-97a5-7038c432aabf
1743,dd554766-1691-11df-97a5-7038c432aabf
1744,dd5543ac-1691-11df-97a5-7038c432aabf
1745,dd555c84-1691-11df-97a5-7038c432aabf
1746,dd555e4a-1691-11df-97a5-7038c432aabf
1747,dd55352f-1691-11df-97a5-7038c432aabf
1748,dd555e4a-1691-11df-97a5-7038c432aabf
1749,dd555e4a-1691-11df-97a5-7038c432aabf
1750,dd555e4a-1691-11df-97a5-7038c432aabf
1751,dd555e4a-1691-11df-97a5-7038c432aabf
1752,dd552fc1-1691-11df-97a5-7038c432aabf
1753,dd555e4a-1691-11df-97a5-7038c432aabf
1754,dd555e4a-1691-11df-97a5-7038c432aabf
1755,dd555e4a-1691-11df-97a5-7038c432aabf
1756,dd556087-1691-11df-97a5-7038c432aabf
1757,dd553aaf-1691-11df-97a5-7038c432aabf
1758,dd556087-1691-11df-97a5-7038c432aabf
1759,dd55571f-1691-11df-97a5-7038c432aabf
1760,dd556087-1691-11df-97a5-7038c432aabf
1761,dd55571f-1691-11df-97a5-7038c432aabf
1762,dd556087-1691-11df-97a5-7038c432aabf
1763,dd55571f-1691-11df-97a5-7038c432aabf
1764,dd556087-1691-11df-97a5-7038c432aabf
1765,dd55571f-1691-11df-97a5-7038c432aabf
1766,dd555f6c-1691-11df-97a5-7038c432aabf
1767,dd556087-1691-11df-97a5-7038c432aabf
1768,dd556087-1691-11df-97a5-7038c432aabf
1769,dd555f6c-1691-11df-97a5-7038c432aabf
1770,dd556087-1691-11df-97a5-7038c432aabf
1771,dd5563d6-1691-11df-97a5-7038c432aabf
1772,dd5563d6-1691-11df-97a5-7038c432aabf
1773,dd5538dc-1691-11df-97a5-7038c432aabf
1774,dd5543ac-1691-11df-97a5-7038c432aabf
1775,dd55352f-1691-11df-97a5-7038c432aabf
1776,dd553355-1691-11df-97a5-7038c432aabf
1777,dd5541e2-1691-11df-97a5-7038c432aabf
1778,dd5541e2-1691-11df-97a5-7038c432aabf
1779,dd553355-1691-11df-97a5-7038c432aabf
1780,dd5541e2-1691-11df-97a5-7038c432aabf
1781,dd5541e2-1691-11df-97a5-7038c432aabf
1782,dd552fc1-1691-11df-97a5-7038c432aabf
1783,dd5541e2-1691-11df-97a5-7038c432aabf
1784,dd553e53-1691-11df-97a5-7038c432aabf
1785,dd55401d-1691-11df-97a5-7038c432aabf
1786,dd5541e2-1691-11df-97a5-7038c432aabf
1787,dd553e53-1691-11df-97a5-7038c432aabf
1788,dd5541e2-1691-11df-97a5-7038c432aabf
1789,dd55401d-1691-11df-97a5-7038c432aabf
1790,dd553e53-1691-11df-97a5-7038c432aabf
1791,dd55401d-1691-11df-97a5-7038c432aabf
1792,dd5541e2-1691-11df-97a5-7038c432aabf
1793,dd553e53-1691-11df-97a5-7038c432aabf
1794,dd5541e2-1691-11df-97a5-7038c432aabf
1795,dd55401d-1691-11df-97a5-7038c432aabf
1796,dd5541e2-1691-11df-97a5-7038c432aabf
1797,dd55457a-1691-11df-97a5-7038c432aabf
1798,dd55457a-1691-11df-97a5-7038c432aabf
1799,dd5536fd-1691-11df-97a5-7038c432aabf
1800,dd5538dc-1691-11df-97a5-7038c432aabf
1801,dd553355-1691-11df-97a5-7038c432aabf
1802,dd5538dc-1691-11df-97a5-7038c432aabf
1803,dd5538dc-1691-11df-97a5-7038c432aabf
1804,dd553e53-1691-11df-97a5-7038c432aabf
1805,dd5538dc-1691-11df-97a5-7038c432aabf
1806,dd5538dc-1691-11df-97a5-7038c432aabf
1807,dd5538dc-1691-11df-97a5-7038c432aabf
1808,dd5538dc-1691-11df-97a5-7038c432aabf
1809,dd5538dc-1691-11df-97a5-7038c432aabf
1810,dd55401d-1691-11df-97a5-7038c432aabf
1811,dd5538dc-1691-11df-97a5-7038c432aabf
1812,dd5538dc-1691-11df-97a5-7038c432aabf
1813,dd5538dc-1691-11df-97a5-7038c432aabf
1814,dd553aaf-1691-11df-97a5-7038c432aabf
1815,dd553aaf-1691-11df-97a5-7038c432aabf
1816,dd555e4a-1691-11df-97a5-7038c432aabf
1817,dd553aaf-1691-11df-97a5-7038c432aabf
1818,dd555e4a-1691-11df-97a5-7038c432aabf
1819,dd553aaf-1691-11df-97a5-7038c432aabf
1820,dd555f6c-1691-11df-97a5-7038c432aabf
1821,dd553aaf-1691-11df-97a5-7038c432aabf
1822,dd555c84-1691-11df-97a5-7038c432aabf
1823,dd555f6c-1691-11df-97a5-7038c432aabf
1824,dd553aaf-1691-11df-97a5-7038c432aabf
1825,dd555f6c-1691-11df-97a5-7038c432aabf
1826,dd555c84-1691-11df-97a5-7038c432aabf
1827,dd553aaf-1691-11df-97a5-7038c432aabf
1828,dd556087-1691-11df-97a5-7038c432aabf
1829,dd555f6c-1691-11df-97a5-7038c432aabf
1830,dd555f6c-1691-11df-97a5-7038c432aabf
1831,dd556087-1691-11df-97a5-7038c432aabf
1832,dd555f6c-1691-11df-97a5-7038c432aabf
1833,dd556087-1691-11df-97a5-7038c432aabf
1834,dd555f6c-1691-11df-97a5-7038c432aabf
1835,dd556087-1691-11df-97a5-7038c432aabf
1836,dd5538dc-1691-11df-97a5-7038c432aabf
1837,dd552fc1-1691-11df-97a5-7038c432aabf
1838,dd553355-1691-11df-97a5-7038c432aabf
1839,dd552fc1-1691-11df-97a5-7038c432aabf
1840,dd55401d-1691-11df-97a5-7038c432aabf
1841,dd552fc1-1691-11df-97a5-7038c432aabf
1842,dd553aaf-1691-11df-97a5-7038c432aabf
1843,dd552fc1-1691-11df-97a5-7038c432aabf
1844,dd553355-1691-11df-97a5-7038c432aabf
1845,dd552fc1-1691-11df-97a5-7038c432aabf
1846,dd552fc1-1691-11df-97a5-7038c432aabf
1847,dd553355-1691-11df-97a5-7038c432aabf
1848,dd553aaf-1691-11df-97a5-7038c432aabf
1849,dd55401d-1691-11df-97a5-7038c432aabf
1850,dd55571f-1691-11df-97a5-7038c432aabf
1851,dd553aaf-1691-11df-97a5-7038c432aabf
1852,dd553355-1691-11df-97a5-7038c432aabf
1853,dd55571f-1691-11df-97a5-7038c432aabf
1854,dd55401d-1691-11df-97a5-7038c432aabf
1855,dd55352f-1691-11df-97a5-7038c432aabf
1856,dd553aaf-1691-11df-97a5-7038c432aabf
1857,dd55571f-1691-11df-97a5-7038c432aabf
1858,dd553355-1691-11df-97a5-7038c432aabf
1859,dd55401d-1691-11df-97a5-7038c432aabf
1860,dd55571f-1691-11df-97a5-7038c432aabf
1861,dd552fc1-1691-11df-97a5-7038c432aabf
1862,dd552fc1-1691-11df-97a5-7038c432aabf
1863,dd554766-1691-11df-97a5-7038c432aabf
1864,dd554766-1691-11df-97a5-7038c432aabf
1865,dd553355-1691-11df-97a5-7038c432aabf
1866,dd553355-1691-11df-97a5-7038c432aabf
1867,dd552fc1-1691-11df-97a5-7038c432aabf
1868,dd553355-1691-11df-97a5-7038c432aabf
1869,dd55401d-1691-11df-97a5-7038c432aabf
1870,dd55571f-1691-11df-97a5-7038c432aabf
1871,dd554766-1691-11df-97a5-7038c432aabf
1872,dd55352f-1691-11df-97a5-7038c432aabf
1873,dd55352f-1691-11df-97a5-7038c432aabf
1874,dd55352f-1691-11df-97a5-7038c432aabf
1875,dd55352f-1691-11df-97a5-7038c432aabf
1876,dd5538dc-1691-11df-97a5-7038c432aabf
1877,dd5538dc-1691-11df-97a5-7038c432aabf
1878,dd5538dc-1691-11df-97a5-7038c432aabf
1879,dd5538dc-1691-11df-97a5-7038c432aabf
1880,dd55457a-1691-11df-97a5-7038c432aabf
1881,dd5538dc-1691-11df-97a5-7038c432aabf
1882,dd5538dc-1691-11df-97a5-7038c432aabf
1883,dd5538dc-1691-11df-97a5-7038c432aabf
1884,dd55352f-1691-11df-97a5-7038c432aabf
1885,dd5538dc-1691-11df-97a5-7038c432aabf
1886,dd5561a5-1691-11df-97a5-7038c432aabf
1887,dd556087-1691-11df-97a5-7038c432aabf
1888,dd555abf-1691-11df-97a5-7038c432aabf
1889,dd5563d6-1691-11df-97a5-7038c432aabf
1890,dd555f6c-1691-11df-97a5-7038c432aabf
1891,dd552fc1-1691-11df-97a5-7038c432aabf
1892,dd553355-1691-11df-97a5-7038c432aabf
1893,dd55352f-1691-11df-97a5-7038c432aabf
1894,dd55352f-1691-11df-97a5-7038c432aabf
1895,dd55352f-1691-11df-97a5-7038c432aabf
1896,dd55352f-1691-11df-97a5-7038c432aabf
1897,dd55352f-1691-11df-97a5-7038c432aabf
1898,dd55352f-1691-11df-97a5-7038c432aabf
1899,dd553c85-1691-11df-97a5-7038c432aabf
1900,dd55352f-1691-11df-97a5-7038c432aabf
1901,dd55352f-1691-11df-97a5-7038c432aabf
1902,dd553aaf-1691-11df-97a5-7038c432aabf
1903,dd55401d-1691-11df-97a5-7038c432aabf
1904,dd5543ac-1691-11df-97a5-7038c432aabf
1905,dd5543ac-1691-11df-97a5-7038c432aabf
1906,dd5543ac-1691-11df-97a5-7038c432aabf
1907,dd5541e2-1691-11df-97a5-7038c432aabf
1908,dd5543ac-1691-11df-97a5-7038c432aabf
1909,dd5541e2-1691-11df-97a5-7038c432aabf
1910,dd5543ac-1691-11df-97a5-7038c432aabf
1911,dd554766-1691-11df-97a5-7038c432aabf
1912,dd5543ac-1691-11df-97a5-7038c432aabf
1913,dd55457a-1691-11df-97a5-7038c432aabf
1914,dd55457a-1691-11df-97a5-7038c432aabf
1915,dd5543ac-1691-11df-97a5-7038c432aabf
1916,dd555abf-1691-11df-97a5-7038c432aabf
1917,dd553e53-1691-11df-97a5-7038c432aabf
1918,dd55457a-1691-11df-97a5-7038c432aabf
1919,dd55457a-1691-11df-97a5-7038c432aabf
1920,dd55457a-1691-11df-97a5-7038c432aabf
1921,dd55457a-1691-11df-97a5-7038c432aabf
1922,dd55457a-1691-11df-97a5-7038c432aabf
1923,dd55571f-1691-11df-97a5-7038c432aabf
1924,dd55401d-1691-11df-97a5-7038c432aabf
1925,dd55457a-1691-11df-97a5-7038c432aabf
1926,dd55457a-1691-11df-97a5-7038c432aabf
1927,dd555e4a-1691-11df-97a5-7038c432aabf
1928,dd553c85-1691-11df-97a5-7038c432aabf
1929,dd553c85-1691-11df-97a5-7038c432aabf
1930,dd55352f-1691-11df-97a5-7038c432aabf
1931,dd553355-1691-11df-97a5-7038c432aabf
1932,dd553e53-1691-11df-97a5-7038c432aabf
1933,dd55401d-1691-11df-97a5-7038c432aabf
1934,dd552fc1-1691-11df-97a5-7038c432aabf
1935,dd553aaf-1691-11df-97a5-7038c432aabf
1936,dd552fc1-1691-11df-97a5-7038c432aabf
1937,dd552fc1-1691-11df-97a5-7038c432aabf
1938,dd552fc1-1691-11df-97a5-7038c432aabf
1939,dd552fc1-1691-11df-97a5-7038c432aabf
1940,dd552fc1-1691-11df-97a5-7038c432aabf
1941,dd552fc1-1691-11df-97a5-7038c432aabf
1942,dd5541e2-1691-11df-97a5-7038c432aabf
1943,dd552fc1-1691-11df-97a5-7038c432aabf
1944,dd552fc1-1691-11df-97a5-7038c432aabf
1945,dd5538dc-1691-11df-97a5-7038c432aabf
1946,dd5558ed-1691-11df-97a5-7038c432aabf
1947,dd5543ac-1691-11df-97a5-7038c432aabf
1948,dd55457a-1691-11df-97a5-7038c432aabf
1949,dd55401d-1691-11df-97a5-7038c432aabf
1950,dd5536fd-1691-11df-97a5-7038c432aabf
1951,dd5543ac-1691-11df-97a5-7038c432aabf
1952,dd552fc1-1691-11df-97a5-7038c432aabf
1953,dd55571f-1691-11df-97a5-7038c432aabf
1954,dd553355-1691-11df-97a5-7038c432aabf
1955,dd553355-1691-11df-97a5-7038c432aabf
1956,dd553355-1691-11df-97a5-7038c432aabf
1957,dd553355-1691-11df-97a5-7038c432aabf
1958,dd553355-1691-11df-97a5-7038c432aabf
1959,dd552fc1-1691-11df-97a5-7038c432aabf
1960,dd55352f-1691-11df-97a5-7038c432aabf
1961,dd552fc1-1691-11df-97a5-7038c432aabf
1962,dd552fc1-1691-11df-97a5-7038c432aabf
1963,dd552fc1-1691-11df-97a5-7038c432aabf
1964,dd552fc1-1691-11df-97a5-7038c432aabf
1965,dd552fc1-1691-11df-97a5-7038c432aabf
1966,dd552fc1-1691-11df-97a5-7038c432aabf
1967,dd552fc1-1691-11df-97a5-7038c432aabf
1968,dd555abf-1691-11df-97a5-7038c432aabf
1969,dd555c84-1691-11df-97a5-7038c432aabf
1970,dd55401d-1691-11df-97a5-7038c432aabf
1971,dd5536fd-1691-11df-97a5-7038c432aabf
1972,dd5558ed-1691-11df-97a5-7038c432aabf
1973,dd55571f-1691-11df-97a5-7038c432aabf
1974,dd556606-1691-11df-97a5-7038c432aabf
1975,dd5563d6-1691-11df-97a5-7038c432aabf
1976,dd553355-1691-11df-97a5-7038c432aabf
1977,dd555f6c-1691-11df-97a5-7038c432aabf
1978,dd553355-1691-11df-97a5-7038c432aabf
1979,dd5536fd-1691-11df-97a5-7038c432aabf
1980,dd55352f-1691-11df-97a5-7038c432aabf
1981,dd55352f-1691-11df-97a5-7038c432aabf
1982,dd55352f-1691-11df-97a5-7038c432aabf
1983,dd5538dc-1691-11df-97a5-7038c432aabf
1984,dd55457a-1691-11df-97a5-7038c432aabf
1985,dd555e4a-1691-11df-97a5-7038c432aabf
1986,dd55683b-1691-11df-97a5-7038c432aabf
1987,dd556955-1691-11df-97a5-7038c432aabf
1988,dd556725-1691-11df-97a5-7038c432aabf
1989,dd5564f0-1691-11df-97a5-7038c432aabf
1990,dd557241-1691-11df-97a5-7038c432aabf
1991,dd55352f-1691-11df-97a5-7038c432aabf
1992,dd55711e-1691-11df-97a5-7038c432aabf
1993,dd556dcb-1691-11df-97a5-7038c432aabf
1994,dd557357-1691-11df-97a5-7038c432aabf
1995,dd5536fd-1691-11df-97a5-7038c432aabf
1996,dd5536fd-1691-11df-97a5-7038c432aabf
1997,dd557476-1691-11df-97a5-7038c432aabf
1998,dd553e53-1691-11df-97a5-7038c432aabf
1999,dd553355-1691-11df-97a5-7038c432aabf
2000,dd55401d-1691-11df-97a5-7038c432aabf
2001,dd552fc1-1691-11df-97a5-7038c432aabf
2002,dd5543ac-1691-11df-97a5-7038c432aabf
2003,dd553c85-1691-11df-97a5-7038c432aabf
2004,dd55352f-1691-11df-97a5-7038c432aabf
2005,dd553355-1691-11df-97a5-7038c432aabf
2006,dd5538dc-1691-11df-97a5-7038c432aabf
2007,dd5536fd-1691-11df-97a5-7038c432aabf
2008,dd55401d-1691-11df-97a5-7038c432aabf
2009,dd55401d-1691-11df-97a5-7038c432aabf
2010,dd555c84-1691-11df-97a5-7038c432aabf
2011,dd55401d-1691-11df-97a5-7038c432aabf
2012,dd55457a-1691-11df-97a5-7038c432aabf
2013,dd55352f-1691-11df-97a5-7038c432aabf
2014,dd555c84-1691-11df-97a5-7038c432aabf
2015,dd55457a-1691-11df-97a5-7038c432aabf
2016,dd55401d-1691-11df-97a5-7038c432aabf
2017,dd555c84-1691-11df-97a5-7038c432aabf
2018,dd55457a-1691-11df-97a5-7038c432aabf
2019,dd55401d-1691-11df-97a5-7038c432aabf
2020,dd555c84-1691-11df-97a5-7038c432aabf
2021,dd55457a-1691-11df-97a5-7038c432aabf
2022,dd55401d-1691-11df-97a5-7038c432aabf
2023,dd555c84-1691-11df-97a5-7038c432aabf
2024,dd55457a-1691-11df-97a5-7038c432aabf
2025,dd5538dc-1691-11df-97a5-7038c432aabf
2026,dd555c84-1691-11df-97a5-7038c432aabf
2027,dd55457a-1691-11df-97a5-7038c432aabf
2028,dd55401d-1691-11df-97a5-7038c432aabf
2029,dd555c84-1691-11df-97a5-7038c432aabf
2030,dd55457a-1691-11df-97a5-7038c432aabf
2031,dd552fc1-1691-11df-97a5-7038c432aabf
2032,dd55401d-1691-11df-97a5-7038c432aabf
2033,dd555c84-1691-11df-97a5-7038c432aabf
2034,dd555abf-1691-11df-97a5-7038c432aabf
2035,dd55457a-1691-11df-97a5-7038c432aabf
2036,dd55457a-1691-11df-97a5-7038c432aabf
2037,dd555abf-1691-11df-97a5-7038c432aabf
2038,dd555abf-1691-11df-97a5-7038c432aabf
2039,dd5558ed-1691-11df-97a5-7038c432aabf
2040,dd553c85-1691-11df-97a5-7038c432aabf
2041,dd5558ed-1691-11df-97a5-7038c432aabf
2042,dd555abf-1691-11df-97a5-7038c432aabf
2043,dd5558ed-1691-11df-97a5-7038c432aabf
2044,dd55457a-1691-11df-97a5-7038c432aabf
2045,dd555abf-1691-11df-97a5-7038c432aabf
2046,dd5562bb-1691-11df-97a5-7038c432aabf
2047,dd555abf-1691-11df-97a5-7038c432aabf
2048,dd5558ed-1691-11df-97a5-7038c432aabf
2049,dd555abf-1691-11df-97a5-7038c432aabf
2050,dd5558ed-1691-11df-97a5-7038c432aabf
2051,dd5562bb-1691-11df-97a5-7038c432aabf
2052,dd555abf-1691-11df-97a5-7038c432aabf
2053,dd5562bb-1691-11df-97a5-7038c432aabf
2054,dd5558ed-1691-11df-97a5-7038c432aabf
2055,dd5541e2-1691-11df-97a5-7038c432aabf
2056,dd5561a5-1691-11df-97a5-7038c432aabf
2057,dd5562bb-1691-11df-97a5-7038c432aabf
2058,dd5558ed-1691-11df-97a5-7038c432aabf
2059,dd5561a5-1691-11df-97a5-7038c432aabf
2060,dd5562bb-1691-11df-97a5-7038c432aabf
2061,dd5561a5-1691-11df-97a5-7038c432aabf
2062,dd5558ed-1691-11df-97a5-7038c432aabf
2063,dd5562bb-1691-11df-97a5-7038c432aabf
2064,dd5558ed-1691-11df-97a5-7038c432aabf
2065,dd5561a5-1691-11df-97a5-7038c432aabf
2066,dd5562bb-1691-11df-97a5-7038c432aabf
2067,dd5561a5-1691-11df-97a5-7038c432aabf
2068,dd5562bb-1691-11df-97a5-7038c432aabf
2069,dd5562bb-1691-11df-97a5-7038c432aabf
2070,dd553aaf-1691-11df-97a5-7038c432aabf
2071,dd553355-1691-11df-97a5-7038c432aabf
2072,dd5538dc-1691-11df-97a5-7038c432aabf
2073,dd552fc1-1691-11df-97a5-7038c432aabf
2074,dd553355-1691-11df-97a5-7038c432aabf
2075,dd5538dc-1691-11df-97a5-7038c432aabf
2076,dd555abf-1691-11df-97a5-7038c432aabf
2077,dd554766-1691-11df-97a5-7038c432aabf
2078,dd5558ed-1691-11df-97a5-7038c432aabf
2079,dd5538dc-1691-11df-97a5-7038c432aabf
2080,dd553c85-1691-11df-97a5-7038c432aabf
2081,dd553355-1691-11df-97a5-7038c432aabf
2082,dd5538dc-1691-11df-97a5-7038c432aabf
2083,dd553c85-1691-11df-97a5-7038c432aabf
2084,dd5536fd-1691-11df-97a5-7038c432aabf
2085,dd5538dc-1691-11df-97a5-7038c432aabf
2086,dd553c85-1691-11df-97a5-7038c432aabf
2087,dd5538dc-1691-11df-97a5-7038c432aabf
